Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,year,Month,Day
2,1,2,0,3,14825.51,5,74127.55,3.48,1962,2024,7,4
9,2,1,0,4,13886.22,4,55544.88,2.39,4318,2024,7,23
9,2,1,1,5,5007.76,2,10015.52,4.84,2457,2024,6,28
6,4,3,2,5,10188.91,1,10188.91,3.21,3009,2024,3,8
4,3,7,1,4,717.76,5,3588.8,2.4,4839,2024,5,1
5,2,8,0,3,16457.62,2,32915.24,4.28,695,2024,1,24
9,2,1,1,1,13302.38,5,66511.9,1.47,363,2024,10,12
9,2,1,1,2,2977.24,2,5954.48,4.65,43,2024,6,9
3,1,5,2,2,16389.07,1,16389.07,1.47,3788,2024,5,5
7,3,4,1,4,6541.61,1,6541.61,2.41,4816,2024,4,16
2,1,2,2,3,1576.9,1,1576.9,1.66,3711,2024,4,9
8,2,9,0,5,4024.51,5,20122.55,4.01,3577,2024,8,22
4,3,7,2,2,10905.4,2,21810.8,2.84,3294,2024,7,28
7,3,4,1,0,10350.99,4,41403.96,3.78,590,2024,2,15
8,2,9,2,5,13576.36,1,13576.36,4.1,4183,2024,7,22
8,2,9,1,1,16347.34,1,16347.34,2.37,2727,2024,8,11
4,3,7,0,0,17334.07,1,17334.07,1.64,211,2024,4,29
8,2,9,0,3,18917.31,2,37834.62,3.65,1033,2024,9,2
1,0,6,0,5,15798.44,5,78992.2,3.02,2150,2024,5,22
6,4,3,1,0,8489.47,4,33957.88,4.21,3211,2024,1,18
9,2,1,0,1,3053.14,4,12212.56,2.19,4665,2024,9,29
0,3,0,2,2,2972.01,1,2972.01,1.32,1810,2024,12,6
7,3,4,2,4,762.93,3,2288.79,3.75,2780,2024,2,29
3,1,5,0,0,5108.35,1,5108.35,2.5,3624,2024,5,22
8,2,9,1,3,14831.93,5,74159.65,3.78,930,2024,2,22
3,1,5,1,1,14262.27,2,28524.54,4.65,3193,2024,12,6
6,4,3,0,2,6088.11,3,18264.33,4.25,397,2024,12,20
0,3,0,0,4,17973.0,2,35946.0,3.57,3207,2024,3,4
2,1,2,0,0,16982.41,5,84912.05,3.19,87,2024,8,24
5,2,8,0,0,13089.86,2,26179.72,2.73,233,2024,5,4
2,1,2,0,5,7258.12,2,14516.24,1.38,2257,2024,8,24
2,1,2,2,0,4953.52,2,9907.04,3.87,3789,2024,6,21
7,3,4,2,3,8531.34,4,34125.36,1.68,1603,2024,11,19
5,2,8,0,1,6329.56,1,6329.56,1.74,1002,2024,7,22
8,2,9,2,3,12763.42,2,25526.84,1.21,2187,2024,3,2
1,0,6,2,1,16304.72,3,48914.16,1.86,4888,2024,9,15
9,2,1,2,2,19231.46,2,38462.92,1.95,2748,2024,12,8
9,2,1,2,1,7256.26,2,14512.52,3.34,4220,2024,12,21
6,4,3,0,0,13793.31,2,27586.62,3.32,4137,2024,5,16
5,2,8,2,1,16442.44,3,49327.32,4.87,3413,2024,6,5
6,4,3,2,2,14086.35,2,28172.7,4.8,1255,2024,5,2
9,2,1,2,2,18551.31,2,37102.62,1.48,1089,2024,11,28
1,0,6,0,3,721.87,3,2165.61,4.93,3359,2024,8,30
7,3,4,2,5,11843.77,2,23687.54,1.78,754,2024,2,1
3,1,5,0,5,17576.69,5,87883.45,3.01,50,2024,1,22
2,1,2,2,0,4594.46,5,22972.3,2.93,365,2024,1,5
9,2,1,2,2,11092.91,4,44371.64,2.35,1827,2024,3,1
6,4,3,0,1,16305.91,4,65223.64,2.74,4187,2024,7,7
8,2,9,2,2,6156.84,4,24627.36,1.22,3336,2024,3,4
0,3,0,0,0,9702.25,1,9702.25,4.62,269,2024,12,24
4,3,7,2,5,15065.32,2,30130.64,3.43,3478,2024,2,14
7,3,4,1,0,16651.83,3,49955.49,2.86,99,2024,9,21
8,2,9,2,0,6230.81,3,18692.43,1.69,722,2024,1,26
6,4,3,0,2,1500.78,4,6003.12,1.11,3135,2024,6,6
5,2,8,0,0,15767.3,2,31534.6,3.84,1803,2024,2,8
5,2,8,0,3,19149.94,2,38299.88,1.31,2481,2024,2,28
1,0,6,0,0,7240.36,4,28961.44,1.81,3476,2024,8,17
6,4,3,2,1,13150.11,5,65750.55,2.13,3380,2024,1,6
4,3,7,1,5,19225.6,5,96128.0,3.75,4851,2024,1,2
8,2,9,2,5,380.64,5,1903.2,1.46,1229,2024,1,17
6,4,3,1,4,19613.26,5,98066.3,4.21,3416,2024,4,11
9,2,1,1,4,14336.13,5,71680.65,3.91,3295,2024,9,7
6,4,3,1,4,18174.08,5,90870.4,2.78,3781,2024,2,13
1,0,6,0,0,18226.56,2,36453.12,1.65,214,2024,3,8
7,3,4,2,2,7810.52,3,23431.56,1.64,2015,2024,5,29
8,2,9,2,5,11430.52,5,57152.6,2.41,264,2024,5,6
0,3,0,0,4,16955.48,4,67821.92,4.36,1025,2024,9,20
3,1,5,0,0,11379.62,3,34138.86,3.62,3162,2024,7,26
2,1,2,2,4,8362.6,4,33450.4,4.44,4479,2024,10,18
2,1,2,0,2,14266.97,3,42800.91,2.63,3254,2024,3,26
7,3,4,1,4,6834.77,3,20504.31,2.85,2571,2024,6,29
3,1,5,2,2,13060.05,1,13060.05,4.65,1145,2024,12,6
0,3,0,2,2,3355.07,3,10065.21,2.54,3071,2024,4,28
0,3,0,0,4,712.12,1,712.12,2.89,4722,2024,7,2
0,3,0,2,4,2334.06,5,11670.3,1.89,4812,2024,4,30
4,3,7,1,4,7670.1,3,23010.3,4.79,2156,2024,11,10
6,4,3,0,5,6373.4,4,25493.6,2.22,1845,2024,1,18
3,1,5,2,0,16326.84,2,32653.68,1.58,2376,2024,7,22
9,2,1,0,5,13518.9,2,27037.8,2.62,97,2024,11,4
5,2,8,0,4,3160.36,1,3160.36,4.27,3721,2024,12,19
5,2,8,2,0,2855.67,3,8567.01,1.45,1799,2024,6,5
5,2,8,2,0,13627.82,3,40883.46,4.61,649,2024,12,3
5,2,8,2,4,7734.14,5,38670.7,4.32,876,2024,3,8
3,1,5,0,5,19679.46,1,19679.46,3.13,2136,2024,4,12
4,3,7,0,1,405.32,5,2026.6,4.11,1337,2024,10,9
7,3,4,1,5,4549.76,4,18199.04,4.59,3609,2024,1,16
9,2,1,1,3,8387.99,1,8387.99,3.59,1478,2024,5,30
7,3,4,2,3,484.25,4,1937.0,3.06,4338,2024,3,9
7,3,4,1,1,17468.86,2,34937.72,2.54,4469,2024,5,26
8,2,9,0,4,12567.63,3,37702.89,3.59,4634,2024,5,27
3,1,5,1,1,13836.58,2,27673.16,4.57,1290,2024,9,26
0,3,0,0,1,8527.3,3,25581.9,4.85,3403,2024,4,20
4,3,7,0,0,8465.81,4,33863.24,2.66,575,2024,9,11
2,1,2,0,4,1526.66,5,7633.3,2.18,4777,2024,11,10
8,2,9,1,1,1714.0,1,1714.0,4.85,4624,2024,4,6
1,0,6,2,0,17393.62,1,17393.62,1.07,4678,2024,11,9
9,2,1,2,5,12061.76,1,12061.76,3.98,4677,2024,10,24
6,4,3,1,0,5714.47,1,5714.47,4.75,715,2024,5,24
8,2,9,1,0,19238.25,3,57714.75,1.9,3460,2024,9,18
7,3,4,0,4,1886.61,5,9433.05,2.72,1175,2024,6,15
6,4,3,0,5,2445.75,1,2445.75,2.09,4711,2024,5,4
8,2,9,1,2,2032.08,2,4064.16,2.3,2790,2024,8,2
1,0,6,0,4,12752.17,5,63760.85,2.6,4622,2024,1,27
8,2,9,1,4,13148.01,3,39444.03,4.15,714,2024,6,8
9,2,1,2,5,15907.04,3,47721.12,2.93,2189,2024,5,18
1,0,6,2,5,12190.17,5,60950.85,1.12,2728,2024,12,13
4,3,7,2,5,1178.53,1,1178.53,4.38,4934,2024,3,4
6,4,3,2,4,15526.35,1,15526.35,3.29,2656,2024,6,5
8,2,9,2,4,6606.31,3,19818.93,2.73,2256,2024,1,30
1,0,6,0,5,3239.74,1,3239.74,3.39,283,2024,1,20
6,4,3,0,5,18323.88,3,54971.64,4.36,94,2024,8,2
6,4,3,1,4,1490.49,4,5961.96,1.9,657,2024,4,2
9,2,1,2,2,898.34,4,3593.36,1.31,768,2024,6,18
7,3,4,1,5,9824.96,5,49124.8,2.78,4655,2024,7,30
6,4,3,1,2,2600.98,5,13004.9,2.44,4761,2024,8,13
4,3,7,1,3,13920.68,2,27841.36,1.32,2365,2024,9,5
6,4,3,1,3,7317.76,5,36588.8,4.87,949,2024,6,13
5,2,8,0,5,2350.38,3,7051.14,2.0,2337,2024,9,17
0,3,0,0,5,17446.5,1,17446.5,2.74,2734,2024,11,29
6,4,3,0,4,11487.64,2,22975.28,3.83,1304,2024,7,11
1,0,6,0,4,8730.84,1,8730.84,4.5,4992,2024,4,10
2,1,2,1,3,9619.21,4,38476.84,2.63,3701,2024,5,20
3,1,5,2,4,15426.38,1,15426.38,2.27,1943,2024,11,9
9,2,1,0,0,4424.68,2,8849.36,3.08,3681,2024,11,10
9,2,1,2,3,16729.37,1,16729.37,4.23,502,2024,11,3
8,2,9,2,2,11621.38,5,58106.9,3.16,3144,2024,6,14
2,1,2,0,1,11672.74,3,35018.22,2.91,2218,2024,3,9
1,0,6,0,1,1333.27,1,1333.27,3.01,3108,2024,7,26
9,2,1,1,1,8325.11,3,24975.33,1.42,4447,2024,11,23
3,1,5,2,0,6376.66,2,12753.32,4.7,1795,2024,10,7
2,1,2,2,0,8140.55,1,8140.55,1.84,3098,2024,4,18
9,2,1,2,3,11260.21,1,11260.21,1.63,3523,2024,10,27
7,3,4,1,2,19844.11,5,99220.55,3.26,2926,2024,8,3
3,1,5,2,3,13291.06,3,39873.18,4.45,1209,2024,11,23
9,2,1,1,0,18470.16,3,55410.48,1.59,4582,2024,8,9
9,2,1,0,0,17680.99,1,17680.99,4.9,878,2024,12,22
0,3,0,0,1,12355.43,4,49421.72,4.83,1826,2024,3,30
8,2,9,2,4,12285.8,5,61429.0,4.81,4196,2024,1,7
8,2,9,0,0,13214.92,3,39644.76,2.39,3943,2024,10,27
1,0,6,2,2,8186.31,3,24558.93,3.57,4728,2024,1,6
1,0,6,2,3,6697.2,1,6697.2,3.13,1228,2024,6,27
4,3,7,2,2,15308.02,1,15308.02,3.1,2560,2024,4,17
0,3,0,1,3,12883.55,5,64417.75,1.89,3523,2024,7,11
6,4,3,0,1,7894.38,3,23683.14,2.86,1258,2024,4,5
3,1,5,0,0,5833.18,5,29165.9,4.82,2636,2024,9,21
7,3,4,2,2,4674.08,4,18696.32,1.23,356,2024,8,29
0,3,0,2,1,10726.52,3,32179.56,1.38,465,2024,12,1
6,4,3,0,0,12656.45,1,12656.45,3.3,1475,2024,6,16
0,3,0,2,5,6282.3,1,6282.3,1.03,150,2024,5,27
3,1,5,1,4,19824.23,1,19824.23,3.61,2003,2024,5,25
9,2,1,2,4,9799.44,2,19598.88,2.57,1286,2024,3,30
9,2,1,0,1,6984.83,2,13969.66,2.88,746,2024,5,13
7,3,4,2,3,11975.06,1,11975.06,3.88,3039,2024,7,19
7,3,4,2,2,14735.95,5,73679.75,3.75,2955,2024,6,17
6,4,3,2,3,1583.2,2,3166.4,4.81,1436,2024,6,9
5,2,8,1,2,3559.25,1,3559.25,3.25,3275,2024,8,6
1,0,6,2,2,14348.06,1,14348.06,1.76,3229,2024,9,2
7,3,4,0,1,6406.77,2,12813.54,1.79,4032,2024,7,29
6,4,3,1,1,10727.09,1,10727.09,4.75,435,2024,2,22
5,2,8,1,4,6399.19,3,19197.57,3.11,4478,2024,10,13
1,0,6,1,2,7505.33,5,37526.65,1.09,3849,2024,7,14
8,2,9,0,4,5475.57,1,5475.57,2.06,2474,2024,11,30
2,1,2,0,3,11354.27,1,11354.27,3.08,4252,2024,5,21
1,0,6,1,2,2532.83,4,10131.32,2.5,1170,2024,8,23
8,2,9,2,2,11937.13,5,59685.65,4.7,4214,2024,7,18
2,1,2,0,1,7892.7,5,39463.5,1.26,4998,2024,9,7
6,4,3,1,4,1257.81,1,1257.81,2.52,4071,2024,8,23
9,2,1,0,1,19582.44,4,78329.76,4.32,4357,2024,4,27
4,3,7,2,2,2843.87,2,5687.74,2.18,4941,2024,5,8
5,2,8,0,5,16099.58,1,16099.58,4.0,2769,2024,10,31
9,2,1,0,5,7474.1,4,29896.4,4.33,653,2024,12,3
5,2,8,1,2,3394.46,2,6788.92,3.38,2826,2024,6,12
0,3,0,1,1,8344.1,3,25032.3,3.28,702,2024,1,9
1,0,6,0,0,10312.89,1,10312.89,1.3,1403,2024,6,27
7,3,4,1,0,17295.44,2,34590.88,3.66,4813,2024,4,17
2,1,2,2,2,4641.34,5,23206.7,3.34,4682,2024,12,22
0,3,0,0,3,12163.99,5,60819.95,2.14,1920,2024,3,16
8,2,9,2,0,13340.7,4,53362.8,3.26,2277,2024,6,9
6,4,3,2,5,14179.08,4,56716.32,2.04,2962,2024,10,23
6,4,3,1,5,6004.75,1,6004.75,4.86,4761,2024,3,8
9,2,1,0,2,15150.69,1,15150.69,3.31,3333,2024,7,13
3,1,5,1,4,19163.13,3,57489.39,3.76,4632,2024,6,22
2,1,2,1,4,852.7,1,852.7,2.19,2297,2024,11,12
2,1,2,2,4,2680.51,5,13402.55,2.01,3335,2024,6,2
3,1,5,2,4,13164.87,2,26329.74,2.3,1489,2024,7,29
7,3,4,2,1,19109.34,5,95546.7,2.7,2939,2024,2,10
7,3,4,0,0,10887.09,5,54435.45,3.86,1062,2024,4,30
1,0,6,0,2,13214.28,2,26428.56,1.53,1171,2024,4,16
6,4,3,2,1,11624.21,1,11624.21,1.53,1186,2024,3,18
0,3,0,2,1,13148.56,3,39445.68,3.84,1304,2024,7,25
0,3,0,1,1,14576.98,3,43730.94,4.41,222,2024,3,7
6,4,3,0,5,10283.44,5,51417.2,2.47,3259,2024,8,10
3,1,5,0,3,4992.77,2,9985.54,1.15,3159,2024,8,28
5,2,8,0,3,12145.42,1,12145.42,2.35,1226,2024,11,6
0,3,0,0,3,4486.0,5,22430.0,1.89,1162,2024,11,26
2,1,2,2,5,3255.24,1,3255.24,1.71,2512,2024,3,12
3,1,5,0,4,8128.33,5,40641.65,2.06,2174,2024,3,2
4,3,7,0,3,12612.47,4,50449.88,3.3,799,2024,2,22
5,2,8,2,4,3225.82,3,9677.46,3.07,3669,2024,3,29
5,2,8,0,2,2675.55,2,5351.1,4.16,2301,2024,4,5
6,4,3,2,4,4989.33,1,4989.33,1.76,4540,2024,3,30
2,1,2,1,0,6369.15,5,31845.75,4.95,752,2024,8,6
5,2,8,1,4,13774.71,1,13774.71,3.3,1258,2024,8,10
0,3,0,2,1,15614.79,5,78073.95,1.86,1459,2024,3,8
7,3,4,2,0,14963.42,5,74817.1,4.22,3103,2024,5,25
7,3,4,0,3,6063.43,4,24253.72,3.33,2321,2024,8,19
3,1,5,0,4,12781.06,5,63905.3,3.62,3471,2024,7,30
3,1,5,0,4,9028.3,5,45141.5,2.53,3244,2024,4,15
1,0,6,1,1,15830.29,1,15830.29,3.62,3057,2024,9,28
9,2,1,2,3,611.77,1,611.77,1.44,4763,2024,3,28
1,0,6,1,4,5032.83,5,25164.15,2.95,4148,2024,4,5
0,3,0,2,3,6534.87,2,13069.74,1.93,471,2024,1,30
8,2,9,0,4,19537.86,4,78151.44,2.4,4837,2024,10,3
1,0,6,2,0,5237.43,3,15712.29,2.29,2028,2024,8,7
4,3,7,0,1,2598.56,1,2598.56,2.67,1804,2024,7,19
8,2,9,1,0,13621.89,1,13621.89,1.51,411,2024,10,16
8,2,9,0,4,8492.78,3,25478.34,4.87,2397,2024,11,13
1,0,6,0,0,1700.58,2,3401.16,1.75,854,2024,9,29
3,1,5,2,2,14631.14,3,43893.42,1.37,1455,2024,7,22
7,3,4,0,0,1818.23,4,7272.92,2.58,4192,2024,5,2
2,1,2,0,3,14797.67,5,73988.35,3.37,1057,2024,8,21
8,2,9,2,1,12384.14,4,49536.56,2.81,1870,2024,10,9
5,2,8,0,5,14821.9,3,44465.7,3.43,4727,2024,7,25
1,0,6,1,5,9234.43,2,18468.86,2.34,3395,2024,9,8
5,2,8,2,0,13872.91,2,27745.82,1.02,1630,2024,9,3
3,1,5,1,2,2537.23,3,7611.69,4.73,2237,2024,1,19
7,3,4,0,5,18543.67,4,74174.68,1.33,393,2024,10,29
6,4,3,1,0,15642.53,1,15642.53,4.15,2501,2024,8,13
6,4,3,0,4,10289.45,2,20578.9,3.72,3441,2024,7,27
7,3,4,0,5,18564.0,1,18564.0,2.0,4622,2024,7,10
9,2,1,2,3,8316.84,2,16633.68,4.31,400,2024,8,31
6,4,3,1,3,12026.19,2,24052.38,3.06,4691,2024,9,17
6,4,3,1,5,19301.26,4,77205.04,4.02,4155,2024,12,19
0,3,0,2,3,15263.06,4,61052.24,1.03,2123,2024,7,10
3,1,5,0,1,3686.6,5,18433.0,4.15,786,2024,5,15
4,3,7,1,4,13187.2,1,13187.2,1.2,362,2024,6,10
0,3,0,0,4,18084.94,3,54254.82,1.52,2925,2024,3,20
0,3,0,1,1,6015.86,4,24063.44,1.89,631,2024,3,15
2,1,2,2,4,13050.69,1,13050.69,4.07,1547,2024,1,25
4,3,7,1,5,5940.73,4,23762.92,3.27,3643,2024,5,19
1,0,6,0,3,10368.08,2,20736.16,2.08,472,2024,8,2
4,3,7,1,1,14299.7,4,57198.8,2.24,2609,2024,8,12
8,2,9,1,1,5530.68,4,22122.72,1.1,4881,2024,3,24
9,2,1,1,2,3933.64,3,11800.92,4.66,2437,2024,10,13
1,0,6,1,3,3794.53,3,11383.59,1.72,1042,2024,9,5
4,3,7,1,1,12817.22,2,25634.44,2.79,384,2024,1,14
6,4,3,1,2,1770.63,4,7082.52,1.96,3742,2024,11,20
3,1,5,2,3,14121.93,4,56487.72,1.43,2728,2024,4,25
6,4,3,2,1,14949.55,1,14949.55,1.12,1682,2024,11,29
3,1,5,2,5,6559.05,4,26236.2,2.56,2763,2024,5,14
4,3,7,2,1,1643.32,2,3286.64,1.67,4859,2024,7,25
1,0,6,0,1,8783.46,4,35133.84,2.58,1284,2024,6,7
3,1,5,2,2,7298.15,2,14596.3,3.66,1602,2024,10,26
5,2,8,2,1,6121.53,1,6121.53,1.65,3491,2024,1,2
9,2,1,0,3,11327.89,3,33983.67,4.12,4414,2024,4,4
7,3,4,1,4,8248.74,3,24746.22,4.76,835,2024,6,7
9,2,1,0,5,4635.22,1,4635.22,4.98,247,2024,10,13
5,2,8,1,3,17880.77,5,89403.85,4.58,3511,2024,3,31
9,2,1,1,0,4533.2,2,9066.4,4.24,2423,2024,1,27
4,3,7,2,4,10221.66,3,30664.98,2.1,1651,2024,3,23
7,3,4,0,2,17216.38,2,34432.76,3.55,4546,2024,10,27
6,4,3,1,2,14693.54,4,58774.16,2.58,3420,2024,3,8
0,3,0,1,2,8678.79,5,43393.95,2.96,3963,2024,5,31
4,3,7,0,3,14795.54,2,29591.08,2.4,3955,2024,6,10
6,4,3,1,3,11468.03,3,34404.09,2.45,2719,2024,9,27
0,3,0,2,2,3535.17,3,10605.51,4.76,706,2024,5,23
0,3,0,0,1,7683.53,3,23050.59,2.59,3065,2024,1,7
4,3,7,1,1,4591.08,3,13773.24,2.8,322,2024,11,3
5,2,8,2,4,3859.11,5,19295.55,2.76,2574,2024,1,16
9,2,1,1,1,7510.67,2,15021.34,1.13,533,2024,6,10
2,1,2,1,2,9409.88,1,9409.88,3.87,3753,2024,4,5
4,3,7,0,0,14761.62,2,29523.24,3.49,1476,2024,11,30
7,3,4,2,1,17216.17,5,86080.85,4.33,3246,2024,9,2
1,0,6,0,1,6166.18,2,12332.36,5.0,4312,2024,11,4
1,0,6,0,4,9314.83,1,9314.83,1.03,285,2024,4,14
6,4,3,0,2,3638.21,5,18191.05,1.14,719,2024,8,15
4,3,7,2,4,10782.77,3,32348.31,3.15,4662,2024,3,10
8,2,9,0,1,11558.17,3,34674.51,2.92,2688,2024,11,4
6,4,3,2,5,3251.16,3,9753.48,2.72,3171,2024,5,17
3,1,5,0,2,18994.97,4,75979.88,3.54,1095,2024,11,17
7,3,4,0,1,13524.1,4,54096.4,2.29,371,2024,10,31
4,3,7,0,0,12262.28,1,12262.28,1.2,254,2024,6,4
7,3,4,1,1,6721.76,5,33608.8,1.1,1827,2024,10,4
9,2,1,1,2,18873.05,4,75492.2,2.87,2342,2024,1,17
2,1,2,2,4,2968.98,5,14844.9,3.3,4317,2024,9,26
6,4,3,2,0,278.99,4,1115.96,1.85,1877,2024,4,7
9,2,1,2,3,11636.48,2,23272.96,1.14,1172,2024,8,5
1,0,6,0,4,6534.57,3,19603.71,1.12,3956,2024,2,9
8,2,9,2,0,9436.88,5,47184.4,1.86,4656,2024,10,20
2,1,2,2,0,10977.06,1,10977.06,1.24,2074,2024,6,3
3,1,5,1,3,15325.03,4,61300.12,2.5,3977,2024,12,20
9,2,1,1,2,1496.91,1,1496.91,3.82,4381,2024,3,8
8,2,9,0,4,17208.64,1,17208.64,3.39,289,2024,6,16
4,3,7,1,5,10138.04,1,10138.04,3.72,453,2024,2,19
1,0,6,0,1,16585.41,1,16585.41,2.32,1488,2024,11,24
9,2,1,2,2,6961.12,5,34805.6,4.05,4183,2024,12,15
9,2,1,2,5,17145.87,4,68583.48,4.5,3978,2024,9,30
3,1,5,0,2,358.51,5,1792.55,1.52,1550,2024,1,1
2,1,2,2,3,637.32,1,637.32,4.12,4999,2024,2,15
4,3,7,2,1,2389.82,1,2389.82,4.66,3492,2024,9,10
2,1,2,0,0,248.66,1,248.66,4.35,755,2024,9,18
4,3,7,2,2,19022.83,1,19022.83,3.74,4438,2024,10,28
5,2,8,1,4,11648.3,2,23296.6,2.83,3257,2024,8,23
5,2,8,0,2,10603.16,2,21206.32,2.77,4257,2024,9,5
7,3,4,2,2,9465.12,5,47325.6,4.99,3022,2024,1,4
0,3,0,2,2,11850.98,2,23701.96,1.6,3163,2024,3,16
0,3,0,1,2,2290.9,4,9163.6,2.91,2739,2024,5,12
3,1,5,2,1,12694.59,3,38083.77,3.14,60,2024,12,20
1,0,6,1,5,14739.06,2,29478.12,4.0,209,2024,12,3
2,1,2,0,4,10078.51,5,50392.55,1.73,463,2024,12,20
6,4,3,2,0,8109.28,3,24327.84,3.81,2029,2024,12,19
0,3,0,1,5,17947.4,2,35894.8,1.63,3624,2024,11,12
8,2,9,1,1,19228.25,4,76913.0,2.51,3477,2024,7,14
7,3,4,2,4,9030.92,3,27092.76,2.96,3677,2024,10,31
4,3,7,2,1,6166.65,3,18499.95,3.62,4909,2024,2,22
6,4,3,1,1,10583.45,4,42333.8,1.29,2154,2024,6,10
1,0,6,2,4,13155.72,5,65778.6,2.79,3329,2024,3,3
5,2,8,2,5,12974.19,2,25948.38,2.65,1174,2024,8,31
7,3,4,1,2,1445.66,1,1445.66,4.81,3894,2024,1,28
2,1,2,2,1,14571.07,1,14571.07,1.95,3517,2024,2,10
4,3,7,0,2,12144.52,1,12144.52,3.7,2654,2024,4,10
1,0,6,2,1,8206.64,1,8206.64,2.84,3705,2024,12,10
3,1,5,1,5,17428.73,4,69714.92,1.41,2135,2024,7,21
6,4,3,1,5,2606.77,3,7820.31,4.18,4927,2024,4,8
9,2,1,2,5,4472.29,4,17889.16,1.31,3969,2024,2,28
1,0,6,1,3,6699.86,5,33499.3,3.71,707,2024,11,3
1,0,6,0,0,13363.09,3,40089.27,1.85,4222,2024,4,22
8,2,9,2,1,4534.23,4,18136.92,1.96,1009,2024,2,19
8,2,9,1,5,15356.23,3,46068.69,2.9,3961,2024,1,4
1,0,6,1,5,15443.23,4,61772.92,1.91,784,2024,10,25
9,2,1,0,5,11367.1,3,34101.3,3.44,422,2024,3,13
6,4,3,2,3,18276.49,2,36552.98,4.63,3279,2024,1,1
2,1,2,2,0,6870.56,3,20611.68,2.47,1715,2024,10,8
2,1,2,2,3,7554.08,2,15108.16,2.42,3028,2024,6,13
2,1,2,0,3,5911.2,4,23644.8,1.79,868,2024,8,16
6,4,3,0,5,4815.77,5,24078.85,1.88,226,2024,11,13
3,1,5,1,1,4809.45,4,19237.8,4.72,3817,2024,7,31
7,3,4,1,5,17611.11,3,52833.33,2.81,2431,2024,12,17
4,3,7,0,0,1953.52,1,1953.52,2.51,4216,2024,12,7
8,2,9,2,3,1839.64,5,9198.2,3.49,2900,2024,1,19
1,0,6,2,0,3076.31,3,9228.93,4.34,1930,2024,5,23
5,2,8,2,3,5219.05,1,5219.05,1.44,1017,2024,8,25
1,0,6,0,3,11709.73,2,23419.46,3.29,64,2024,2,27
3,1,5,2,5,16593.16,1,16593.16,2.9,1453,2024,10,25
4,3,7,0,4,684.37,2,1368.74,2.94,505,2024,4,20
7,3,4,0,5,15467.45,4,61869.8,4.61,206,2024,11,16
9,2,1,1,5,2207.99,5,11039.95,4.15,230,2024,6,10
0,3,0,2,2,13482.89,4,53931.56,1.06,4912,2024,1,2
7,3,4,2,2,8683.34,4,34733.36,2.42,4431,2024,11,9
5,2,8,2,0,11100.54,1,11100.54,2.37,3793,2024,7,24
2,1,2,1,3,12961.95,3,38885.85,2.08,3740,2024,5,24
1,0,6,1,3,1263.31,3,3789.93,1.16,3660,2024,5,9
8,2,9,0,4,18490.95,2,36981.9,2.51,4820,2024,9,3
4,3,7,0,4,16130.0,2,32260.0,3.49,366,2024,10,8
9,2,1,1,2,13104.85,2,26209.7,4.7,3993,2024,8,7
8,2,9,0,4,8924.83,4,35699.32,1.76,291,2024,3,3
0,3,0,2,4,4042.74,5,20213.7,2.65,3376,2024,6,8
5,2,8,0,0,9726.07,1,9726.07,1.98,2716,2024,2,27
4,3,7,1,1,13714.29,3,41142.87,3.81,1364,2024,10,10
0,3,0,1,4,12238.14,4,48952.56,4.93,3764,2024,2,1
1,0,6,0,3,6812.63,3,20437.89,1.66,1128,2024,2,8
8,2,9,1,5,9848.79,2,19697.58,1.54,2164,2024,8,15
0,3,0,2,3,15626.07,5,78130.35,1.44,4863,2024,10,10
5,2,8,0,0,16993.95,2,33987.9,4.94,4385,2024,2,19
5,2,8,1,4,1647.17,5,8235.85,4.29,378,2024,7,14
6,4,3,2,4,13407.23,2,26814.46,2.72,563,2024,12,21
0,3,0,0,2,13706.02,1,13706.02,1.19,2480,2024,6,21
1,0,6,1,2,3393.12,5,16965.6,1.27,1280,2024,10,19
8,2,9,1,0,16508.01,5,82540.05,2.41,951,2024,7,17
6,4,3,2,3,15278.81,5,76394.05,2.64,1889,2024,10,14
9,2,1,2,3,8736.03,2,17472.06,4.69,472,2024,3,27
8,2,9,2,4,17986.97,4,71947.88,3.43,2314,2024,5,2
2,1,2,2,5,1951.71,2,3903.42,3.37,1067,2024,1,28
8,2,9,2,1,5143.25,3,15429.75,1.54,3243,2024,8,5
0,3,0,2,4,7985.88,1,7985.88,3.57,2372,2024,2,16
6,4,3,2,5,2880.18,1,2880.18,3.54,4770,2024,5,10
7,3,4,0,2,5970.85,3,17912.55,1.05,4449,2024,3,25
1,0,6,2,2,3468.03,3,10404.09,2.6,4083,2024,4,14
7,3,4,2,1,9806.65,1,9806.65,2.78,4943,2024,6,2
0,3,0,2,3,9699.44,4,38797.76,2.24,4514,2024,5,24
8,2,9,2,4,17624.97,5,88124.85,4.34,1022,2024,11,7
7,3,4,0,1,7817.77,5,39088.85,1.56,1869,2024,11,15
3,1,5,2,1,14111.72,1,14111.72,3.27,2155,2024,6,19
7,3,4,2,0,18126.31,5,90631.55,2.72,3360,2024,10,8
3,1,5,1,1,9893.19,3,29679.57,3.8,333,2024,9,3
8,2,9,1,5,6397.96,1,6397.96,1.97,3341,2024,3,8
0,3,0,0,3,14845.94,2,29691.88,4.85,615,2024,5,25
1,0,6,2,1,6029.42,3,18088.26,1.99,439,2024,12,9
1,0,6,1,4,6507.42,2,13014.84,4.05,484,2024,2,22
7,3,4,1,3,11983.55,2,23967.1,4.78,4508,2024,8,16
